1952	2	MARIE	25621
1952	2	MARTINE	20605
1952	2	FRANÇOISE	12965
1952	2	CHANTAL	12301
1952	2	MONIQUE	11359
1953	1	JEAN	29279
1953	1	MICHEL	22351
1953	1	ALAIN	21297
1953	1	PATRICK	18445
1953	1	CHRISTIAN	16819
1953	2	MARIE	22537
1953	2	MARTINE	22391
1953	2	CHANTAL	12893
1953	2	FRANÇOISE	12448
1953	2	MONIQUE	10267
1954	1	JEAN	28495
1954	1	MICHEL	21381
1954	1	PATRICK	20728
1954	1	ALAIN	20319
1954	1	CHRISTIAN	17077
1954	2	MARIE	23379
1954	2	MARTINE	22820
1954	2	CHANTAL	13187
1954	2	FRANÇOISE	12184
1954	2	CATHERINE	9962
1955	1	JEAN	24790
1955	1	MICHEL	21553
1955	1	PATRICK	20310
1955	1	ALAIN	19868
1955	1	PHILIPPE	17615
1955	2	MARTINE	20839
1955	2	MARIE	19882
1955	2	FRANÇOISE	12854
1955	2	CHANTAL	12541
1955	2	CATHERINE	12493
1956	1	JEAN	23870
1956	1	PATRICK	21351
1956	1	MICHEL	20435
1956	1	PHILIPPE	18832
1956	1	ALAIN	18529
1956	2	MARIE	19518
1956	2	MARTINE	19419
1956	2	CATHERINE	14071
1956	2	FRANÇOISE	12701
1956	2	BRIGITTE	12357
1957	1	JEAN	22122
1957	1	PATRICK	21064
1957	1	PHILIPPE	20745
1957	1	MICHEL	19031
1957	1	ALAIN	17561
1957	2	MARIE	18125
1957	2	MARTINE	17831
1957	2	BRIGITTE	15476
1957	2	CATHERINE	15428
1957	2	FRANÇOISE	12480
1958	1	PHILIPPE	22108
1958	1	JEAN	21056
1958	1	PATRICK	19909
1958	1	MICHEL	17719
1958	1	ALAIN	16059
1958	2	MARIE	18017
1958	2	BRIGITTE	17145
1958	2	MARTINE	17076
1958	2	CATHERINE	16418
1958	2	SYLVIE	13222
1959	1	PHILIPPE	23437
1959	1	JEAN	20090
1959	1	PATRICK	20022
1959	1	MICHEL	16425
1959	1	ALAIN	16389
1959	2	BRIGITTE	18164
1959	2	CATHERINE	16802
1959	2	MARIE	16537
1959	2	SYLVIE	15447
1959	2	MARTINE	15192
1960	1	PHILIPPE	24762
1960	1	PATRICK	18524
1960	1	PASCAL	17778
1960	1	JEAN	17526
1960	1	ALAIN	15275
1960	2	CATHERINE	18043
1960	2	SYLVIE	17656
1960	2	CHRISTINE	15156
1960	2	MARIE	14895
1960	2	BRIGITTE	14609
1961	1	PHILIPPE	24968
1961	1	PASCAL	19891
1961	1	ERIC	17888
1961	1	PATRICK	17700
1961	1	JEAN	16031
1961	2	SYLVIE	19193
1961	2	CATHERINE	19007
1961	2	CHRISTINE	15575
1961	2	MARIE	14166
1961	2	ISABELLE	13490
1962	1	PHILIPPE	24923
1962	1	PASCAL	21256
1962	1	ERIC	17906
1962	1	PATRICK	16248
1962	1	THIERRY	15744
1962	2	SYLVIE	20823
1962	2	CATHERINE	19706
